7828,0.84679854
7769,0.12023208
0881,0.009637139
2383,0.005738412
6187,0.0051649283
3665,0.0036402594
3363,0.0030965582
0757,0.002449924
2059,0.0018273629
2360,0.0010490001
2881,0.00019060187
6451,0.0001752004
