7828,0.9032089
7769,0.042199865
6187,0.015555859
3653,0.0065663843
2059,0.0060548107
0757,0.0054333336
3227,0.0042652246
3665,0.0039347135
2383,0.0038048537
1560,0.0036688794
3363,0.002029875
6451,0.0014040627
2881,0.0011557065
6462,0.00048061722
6669,0.00023692624
