7828,0.908617
7769,0.06060796
6187,0.012262718
2383,0.005532685
2330,0.004451314
2454,0.0038690257
2881,0.0031967876
1795,0.0011186916
0661,0.0001739066
0757,0.0001202032
0881,4.9652906e-05
