date,2330,7828,7769,3044,1560,8422,2345,5439,2383,3227,3479,2882,6669,2059,3665,1580,6462,2211,6139,8044,3653,6285,1563,661,2360,6187,6451,3363,2454,2881,3231,1319,2382,1795,6472,881,757,926,0050,D22,B54,D21,B53
2010-01-19,-0.006379639,0.019159914,-0.005354857,-0.044451763,0.067352222,-0.000642828,0,-0.005333269,-0.006191907,-0.021978907,-0.009132521,0.013468189,-0.004224747,0.062683702,-0.021907127,-0.013129291,-0.003988472,-0.00241797,-0.001282842,-0.010204208,-0.002797207,-0.031987692,-0.003512834,-0.003332669,0.014493012,0.0228788,0.002241345,0,-0.027683429,-0.003843618,0.007757997,-0.030420664,-0.022631772,0.000754091,-0.000167179,0.000628765,-0.000481259,0.000139534,-0.013129291,-0.00607538,-0.006514343,-0.00727101,-0.005778746
2010-01-20,0.00796817,0.023099461,-0.019532389,0.00453515,-0.053109844,-0.001724838,-0.009820063,0.021164784,-0.002072578,-0.010152373,-0.013856998,-0.020270966,-0.012298379,-0.012739028,-0.010389859,-0.006186462,-0.010171877,-0.006508593,0.005121676,-0.002567367,0.008368249,0.013295555,-0.006913449,-0.008698009,0.004307296,-0.009569509,-0.001962757,0,0.0104713,-0.016828932,-0.025040425,-0.005808327,-0.018773172,-0.0006603,0.000146378,-0.000550557,0.000421369,-0.000122175,-0.006186462,-0.003550916,-0.001452607,-0.012024138,-0.005789262
2010-01-21,-0.00636948,0.019650908,-0.007107877,0.00900907,0.021978867,-0.000777385,-0.033447899,-0.021164784,-0.016736742,-0.010256497,0.013856998,-0.003418733,-0.005225702,-0.020726131,-0.013519106,-0.008010741,-0.004755715,-0.002926003,-0.014148256,-0.024724753,-0.039665253,0,-0.0039353,-0.003998643,-0.017341537,-0.025564346,0.000516676,0,-0.046189382,0,0.007892707,-0.013685478,-0.01320637,0.000173901,-3.86E-05,0.000145004,-0.000111019,3.22E-05,-0.008010741,-0.003820495,-0.007116511,-0.012023351,-0.007534534
2010-01-22,-0.024253413,0.020560515,-0.010365921,-0.055313638,-0.036221244,-0.001026886,-0.034605564,-0.038151788,-0.017021774,-0.016632403,-0.013856998,-0.027779618,-0.007084011,0,-0.04801642,-0.028094262,-0.006179652,-0.003868521,-0.040983907,-0.021305705,-0.023392884,0.003766494,-0.004718974,-0.005234457,-0.05390525,-0.038974117,0.005643568,0,-0.050336814,-0.026456542,-0.0238675,0.005888128,-0.033035993,0.001895612,-0.000419819,0.00158035,-0.001208113,0.000350518,-0.028094262,-0.0053403,-0.020667823,-0.017305039,-0.018256016
2010-01-25,-0.011522695,0.030412278,-0.046548242,-0.038652155,-0.072218143,-0.003747803,-0.00706713,-0.028170885,-0.006458514,-0.038466281,0.011560834,-0.012400545,-0.027546374,-0.034623962,-0.006367086,-0.003683264,-0.021817965,-0.014189765,-0.021828943,-0.072556294,-0.036148513,0.018622515,-0.013292605,-0.018791359,-0.018634096,-0.02861047,-0.006870304,0,0.005719749,-0.002684524,-0.027756804,0,0.003048737,-0.002308599,0.000511412,-0.001924719,0.001471817,-0.000426955,-0.003683264,-0.004822789,-0.018836624,-0.031406032,-0.017326113
2010-01-26,-0.00497933,0.018398727,-0.002644906,-0.054669501,-0.071907795,-0.00043439,-0.069753056,-0.034887307,-0.050952316,-0.024256977,-0.035091331,-0.038151723,-0.002675912,-0.055724722,-0.040739754,-0.023332836,-0.002800922,-0.001631368,-0.069978602,-0.071995037,-0.069869681,-0.070707595,-0.002858648,-0.002301729,-0.071458906,-0.072485633,0.005539684,0,-0.019194447,-0.027249651,-0.033673215,-0.057388617,-0.023095716,0.001862299,-0.000412658,0.001552688,-0.001187718,0.000344478,-0.023332836,-0.017696412,-0.023446573,-0.011982903,-0.025214195
2010-01-27,-0.008354268,0.028103188,-0.037917173,0.039780894,0.028006521,-0.003106992,-0.011472421,-0.008915329,-0.044141961,-0.069311798,-0.00956949,0.0018501,-0.022694429,-0.026126308,-0.001664592,-0.000944714,-0.018116707,-0.011751905,-0.005934766,-0.017255354,-0.071580802,-0.026079679,-0.01126888,-0.015585279,-0.048285302,-0.036105019,-0.006317964,0,0.011560822,0.008253132,0.006825903,-0.036943534,0,-0.002124485,0.00047083,-0.001771324,0.001355223,-0.000393018,-0.000944714,-0.005534925,-0.012721019,-0.024533604,-0.013348077
2010-01-28,0.006689022,0.017023415,0.002227688,0.067658648,0.050487445,-5.83E-05,0.041437209,0.03230818,0.035009406,-0.004796172,-0.002406689,0.016499048,0.000113473,0.020379165,0.037602245,0.021506149,-0.000661112,-0.000213219,0.053597267,0.034217975,0.041528458,0.035931977,-0.001679009,-0.000443704,0.066634408,0.026126374,-0.006438123,0,0.001913876,0.023020588,0.044895344,0.033829844,0.00466206,-0.002174064,0.000483085,-0.001813309,0.001391744,-0.000402895,0.021506149,0.011173251,0.019662575,0.006524573,0.018925903
2010-01-29,0.024692613,0.00553172,0.041789378,0.027651531,0.0108815,0.003058632,0.046855398,-0.020438526,-0.013856993,-0.026798193,-0.012121373,-0.01465227,0.022975789,0.011461443,-0.034275828,-0.019617612,0.016929321,0.011483468,0.029189,-0.006135011,-0.070204254,0,0.008061178,0.01485005,0.040491358,-0.055979337,0.011714664,0,-0.005752652,0.001337905,-0.009803957,0.001039037,-0.009345831,0.003948973,-0.000876526,0.003293211,-0.002524294,0.00073129,-0.019617612,-0.000896179,0.002420085,0.024574157,0.000332081
2010-02-01,-0.028031531,0.026290076,-0.031205635,-0.013730198,-0.018569687,-0.002605145,0.027779564,0.008810533,0.011560837,0.004926118,0.012121373,-0.022389021,-0.01890888,-0.008583747,-0.020126868,-0.011385284,-0.015225984,-0.009845768,0.010899318,0.033285936,0.003629761,0.001958844,-0.009685968,-0.013080192,0.015748363,-0.009132446,-0.00231756,0,-0.029270382,-0.009402418,-0.018227568,-0.013591472,0.007794271,-0.000778809,0.000172532,-0.00064931,0.000496544,-0.000144037,-0.011385284,-0.001796145,-0.008797498,-0.023480695,-0.00481507
2010-02-02,-0.0134682,0.022236566,-0.016404993,-0.05202118,0.009873937,-0.001487376,-0.063625734,-0.008810533,-0.023256892,-0.063392578,0.007202881,0,-0.010521668,-0.023256862,-0.018812598,-0.010551733,-0.008812139,-0.005609795,-0.058594234,-0.014992796,-0.036904549,-0.009832923,-0.006166462,-0.007518541,0.010878066,0.009132446,-0.000235425,0,-0.013958352,-0.024591337,0.016584117,0,0.013878418,-7.92E-05,1.76E-05,-6.60E-05,5.05E-05,-1.46E-05,-0.010551733,-0.004673687,-0.014442834,-0.014626013,-0.015152279
2010-02-03,0.0134682,0.021823349,-0.014911775,0.061195566,0.036445642,-0.001373755,0.021661535,-0.005917278,0.004694881,0.023286952,-0.004796192,0.005644418,-0.009672507,0.014598802,0.030602417,0.017208876,-0.008162066,-0.005179945,0.004301147,0.014992796,0,0.033044812,-0.005809175,-0.006954578,0.009230934,0.067375368,-0.007921385,0,0.02184794,-0.00277016,0.027576779,0,0.016705004,-0.002671432,0.000593117,-0.002227898,0.001708266,-0.000494797,0.017208876,0.001445549,0.012253077,-0.00382043,0.010092915
2010-02-04,-0.011774754,0.007761647,0.034269037,-0.013793327,-0.016985525,0.002457355,-0.007168452,-0.005952375,0.041290243,0,0.00956949,-0.001877919,0.018600487,0.005780363,-0.006720082,-0.003798694,0.013555765,0.009234897,-0.001431632,-0.0059701,0.047715465,0.013295555,0.006187246,0.011914241,0.004583586,0.033429331,0.006008881,0,0.011718884,-0.008356586,-0.012882599,0.055285338,-0.024391437,0.002027737,-0.00045038,0.001691165,-0.001297334,0.000375672,-0.003798694,0.006584305,0.004789732,0.0233785,0.006541778
2010-02-05,-0.032676975,0.018456573,-0.002850516,-0.071973494,-0.072133311,-0.000450223,-0.070793069,-0.061557913,-0.029648703,-0.071553693,-0.028987557,-0.066043451,-0.002793489,-0.032213623,-0.062603406,-0.03485346,-0.002891087,-0.001691102,-0.071246799,-0.066536545,-0.062867273,-0.054276859,-0.00290833,-0.002380009,-0.032535765,-0.070951736,0.008718617,0,-0.00779731,-0.065004801,-0.061840932,-0.072270874,-0.053895782,0.00292782,-0.000648331,0.002440844,-0.001865614,0.000541333,-0.03485346,-0.025045906,-0.03489059,-0.011879008,-0.032076574
2010-02-08,0.003490422,0.033662331,-0.058858508,-0.04061473,-0.113190654,-0.004652958,-0.035367122,-0.003179641,0.045256602,0.013642778,0.064078888,0.013958388,-0.034434828,0.01477132,0.003582646,0.001968465,-0.027065426,-0.017640761,-0.031252512,0.068032415,0.094615971,-0.013032817,-0.016155922,-0.023334056,-0.056695346,-0.042048311,-0.010359253,0,-0.009832921,-0.021116987,-0.026202367,-0.051631518,-0.003262662,-0.003480662,0.000771012,-0.002901867,0.002218892,-0.000643694,0.001968465,-0.00623038,-0.003108338,-0.038736603,-0.008826597
2010-02-09,0.020690324,0.015554175,0.007399622,0.055429811,0.017880451,0.000342753,0.031498666,0.064737554,0.028355234,0.026739558,0,0.009852289,0.003080574,-0.002936863,0.024725966,0.013672108,0.001616553,0.001297417,0.037387531,0.002985044,0.003466211,0.022943703,-0.000422129,0.001534596,0.032789817,0.009160518,-0.003350294,0,0.011787956,0.032986591,0.021016541,0.058034939,0.032157111,-0.001130812,0.000251196,-0.000943132,0.00072361,-0.000209519,0.013672108,0.0138454,0.021208785,0.009937583,0.017029221
2010-02-10,-0.003418738,0.009586058,0.028061329,-0.01481508,0.03482944,0.001964154,0.015384918,0.066402439,0.006430871,0.007884405,0.03390154,0,0.014999242,0.008784833,0.019007476,0.010612719,0.010781581,0.007387719,0.019682626,-0.011994072,0,0,0.004648356,0.009500994,-0.027802284,0.024025142,0.000878486,0,0.011650617,0.021882728,0.012058739,0.005305055,0.012578766,0.000296755,-6.60E-05,0.00024752,-0.000190024,5.50E-05,0.010612719,0.003629813,0.009143591,0.020723903,0.010523744
2010-02-22,0.01022152,0.011156353,0.022678085,-0.035446755,-0.013538767,0.001538733,0.003809509,0.067502024,0.006389779,-0.013175423,0,0.042232775,0.011883892,0.011594333,0.016971535,0.009551171,0.008383554,0.005792385,0.004487734,-0.027524728,-0.017452446,0.042477445,0.003319659,0.007415666,0.027802284,0.016188706,0.00030437,0,0.02101319,0.032650091,-0.031306986,0.026111157,0.001561249,0.000102777,-2.28E-05,8.57E-05,-6.58E-05,1.90E-05,0.009551171,0.007055138,0.004094788,0.017888374,0.003206677
2010-02-23,0.0134682,0.011699519,0.020807275,0.003088041,0.025689584,0.001391382,0,0.065680228,0.002120931,0,0,0.001877919,0.010802886,-0.005780363,0,0,0.007551856,0.005239381,0.014815071,0.001549139,0,0.007532937,0.002859165,0.006692573,0.011227077,0.021661482,0.002728186,0,0.009407407,-0.02976833,-0.014235087,0.020408859,-0.004691158,0.000920303,-0.000204361,0.000767523,-0.000588621,0.000170475,0,-0.000708687,0.009384299,0.015012355,0.00532679
2010-02-24,-0.02197889,0.016547661,0.003906174,0.027371166,0.014388689,7.16E-05,0.022557308,0.026539502,0.031285133,-0.013351335,-0.08096905,-0.017029692,0.001075691,0,-0.011849695,-0.006676191,7.74E-05,0.000276433,-0.010347416,0.028987576,-0.028573378,-0.01322025,-0.001271644,0.000197636,-0.008006433,0.058268843,0.001895945,0,-0.011299555,0.012866578,-0.012624178,0.029852956,0.003129909,0.000638582,-0.000141667,0.000532502,-0.000407912,0.000118214,-0.006676191,0.007183914,0.000348819,0.000788894,0.004888378
2010-02-25,-0.005141382,0.019895337,-0.007982041,0.04401688,-0.005970167,-0.000844402,-0.00372438,-0.019231388,0.010214607,-0.043963119,0,-0.019268428,-0.00572456,0.002894355,-0.02064632,-0.011549657,-0.005138027,-0.003179104,0.053519602,-0.019742529,-0.036904549,-0.009551147,-0.004145758,-0.00433047,-0.016207816,-0.044084208,0.00137828,0,-0.04058528,0.001419405,-0.001816502,0,0,0.000463721,-0.000102806,0.000386653,-0.000295947,8.58E-05,-0.011549657,-0.001499821,-0.004213517,-0.011119543,-0.004625388
2010-02-26,0.010256466,0.02231799,-0.016699565,0.023641768,-0.001198299,-0.001509772,0.043802623,0.047402254,-0.00816333,-0.01985881,0.002406689,0.005819609,-0.010689121,0,-0.003482996,-0.001938043,-0.008940317,-0.005694539,-0.031476088,0,-0.015151808,-0.025268589,-0.006236897,-0.007629734,0.036892702,0.042735636,-0.002722914,0,-0.003952574,0.00706716,0,-0.017804648,0.023167059,-0.000916531,0.000203249,-0.000764237,0.000585148,-0.000169623,-0.001938043,-0.001659298,0.00436636,-0.010253598,0.002594083
2010-03-01,0.013513703,0.017522924,0.000461498,-0.023641768,-0.003603656,-0.000194817,0.007117504,0.01150761,0.016260473,0.066506496,-0.014528062,0.015355356,-0.000898279,0.005763705,0.042687822,0.023958981,-0.001437414,-0.000727828,0.008683079,0.013709306,0.030077451,0.013685466,-0.002107101,-0.001117838,0.037098568,0.006724961,-0.007430243,0,0.025416813,0.018144311,0.023361352,0.023669752,-0.001527854,-0.002509445,0.000557657,-0.002093063,0.001606632,-0.000465075,0.023958981,0.007752334,0.011135553,0.005785519,0.009807453
2010-03-02,0.005020998,0.004252359,0.046071074,0.023641768,0.017889565,0.00340283,-0.014285957,-0.002290991,-0.006066691,-0.005376356,0.014528062,-0.001906537,0.025473006,0.002869445,-0.005027258,-0.002844895,0.018856302,0.012768991,0.01430641,0.001511699,0.06453852,0.005808332,0.009132832,0.016527565,-0.010679052,0.067383091,0.007687951,0,-0.003868477,0.008264462,0,0,-0.001530207,0.00259626,-0.000576919,0.002165457,-0.001662096,0.000481147,-0.002844895,0.001203941,0.011307172,0.029406629,0.008911335
2010-03-03,0.001668024,0.017978295,-0.001152125,0,-0.010695313,-0.000319349,0.007168452,0.004576697,-0.00814666,0.002691789,-0.014528062,0.018904163,-0.001821966,0.036572287,0,0,-0.002145985,-0.001197421,-0.002845024,0,-0.013986235,-0.013605665,-0.002497713,-0.001733095,-0.001534901,0.001252305,-0.000809019,0,0.017291497,0.012270156,-0.012511358,0.013552991,-0.007686433,-0.000272588,6.05E-05,-0.000227313,0.000174175,-5.05E-05,0,0.003575863,-0.000808765,0.001431313,-0.001328576
2010-03-04,-0.013423003,0.016547661,0.003906174,-0.018868484,-0.015653469,7.16E-05,0.035091356,0.013605694,0.004081582,0.002684568,0,-0.015094717,0.001075691,-0.013908427,-0.015235558,-0.008583763,7.74E-05,0.000276433,-0.00142551,0,0.041385215,0.001955094,-0.001271644,0.000197636,0.004597767,-0.011328018,0.002436005,0,-0.021174997,-0.020534618,0.001796992,0.019048204,-0.018692211,0.000820335,-0.000181968,0.000684052,-0.000523934,0.000151849,-0.008583763,-0.00027329,-0.000676655,-0.000568386,0.001575179
2010-03-05,0.020067579,0.020845718,-0.011390265,0,0.007255147,-0.001105175,-0.010398725,0.002249664,0.01616205,0.018592834,-0.012270105,0.016965584,-0.007667734,0.002797202,0.025265094,0.014265577,-0.006626804,-0.004164402,0.040536697,0.037068735,-0.003384101,0.023167073,-0.004964965,-0.005622486,0.028637991,0.03238138,-0.00651768,0,-0.009775249,0.019178571,0.010714366,-0.011385293,0.021773831,-0.00219783,0.000487937,-0.001832912,0.001405303,-0.000407061,0.014265577,0.003673625,0.007495041,-0.006290116,0.004029032
2010-03-08,0.013158068,0.009280605,0.02910414,0.009478744,0.016726818,0.002046809,-0.003490387,0.002244661,-0.002006056,0.031090584,-0.014925585,0.007448856,0.015603547,0.002789405,0.023018427,0.013133415,0.011246941,0.007697457,0.008185543,0.038548749,0.003384101,0.026366824,0.004906367,0.009905747,-0.004467657,-0.019802598,0.000325455,0,0.036648267,0.002710103,0.040040128,0.011385293,0,0.000109972,-2.44E-05,9.17E-05,-7.04E-05,2.04E-05,0.013133415,0.004837964,0.01240397,0.024254243,0.010000913
2010-03-09,0.001632621,0.009863081,0.027114362,0.027908788,-0.00713437,0.001889165,-0.021202244,-0.006749156,-0.004024225,-0.002554277,0.039317062,0.001853529,0.014450709,0.011080446,0.00486423,0.002791942,0.010359225,0.007106646,-0.020590989,-0.026971152,0.026668243,0.001857067,0.004414234,0.009133665,0.013343439,0.01242252,0.002960658,0,0.007547206,0.004051241,0.005106479,-0.019048204,-0.009273606,0.000999326,-0.000221992,0.00083347,-0.000639486,0.000185159,0.002791942,-0.003502745,0.006553468,0.018077915,0.004764444
2010-03-10,0.001630041,0.015137692,0.008859474,-0.018519048,0.037475063,0.000456302,0.017699559,-0.02514418,0.016000423,-0.010282866,-0.024391478,0.00738014,0.003919265,-0.005524876,0,0,0.002260649,0.001724817,-0.006958964,0.001437799,0,0.052405778,-6.65E-05,0.002094144,0.001471636,0.001233789,0.000795563,0,0.011215071,0.031832931,-0.013675494,-0.009661916,-0.006230581,0.000268196,-5.95E-05,0.000223661,-0.000171445,4.97E-05,0,0.002807038,-0.000932978,0.007070744,-0.000117828
2010-03-11,0,0.016547661,0.003906174,0.009302393,-0.019733617,7.16E-05,0,0,-0.018018537,-0.002587326,0.071458988,-0.024187308,0.001075691,0.008275906,-0.00486423,-0.002791942,7.74E-05,0.000276433,0.028907692,-0.01156075,-0.01324522,-0.024956683,-0.001271644,0.000197636,-0.010347418,0.001232244,0.000793975,0,0.014760416,-0.00392406,-0.019114381,0.015414554,-0.006269644,0.00026752,-5.94E-05,0.000223087,-0.000170938,4.95E-05,-0.002791942,0.001152357,-0.001787846,0.004326932,-0.002594451
2010-03-12,-0.009820095,0.017951722,-0.001057871,-0.009302393,0.001171623,-0.00031208,-0.017699559,0.054067155,0.021978884,-0.015666115,0.015963858,0.007504783,-0.00176803,0.002743489,-0.001626845,-0.000932476,-0.002104614,-0.001170006,-0.01503783,-0.011696082,0.006644539,0,-0.00247491,-0.001697174,-0.010455736,0.045736069,-0.000528621,0,-0.014760416,-0.002624745,-0.005277022,0.017062068,-0.006309122,-0.000178097,3.95E-05,-0.000148515,0.00011379,-3.30E-05,-0.000932476,0.001545886,0.002140351,-0.002208033,0.002131546
2010-03-15,-0.016584128,0.017017256,0.002249441,-0.014117887,-0.009411881,-5.66E-05,-0.014388737,0,-0.019960769,-0.018592834,-0.007950143,-0.026516748,0.000125938,-0.013793325,-0.024723707,-0.014091356,-0.000651546,-0.000206877,-0.022285017,-0.005899773,-0.020067563,-0.021898699,-0.001673733,-0.000435397,-0.028943391,0,0.003725787,0,-0.014981554,-0.005270137,-0.016000383,-0.011342334,0,0.001253918,-0.000278042,0.00104555,-0.000800454,0.00023205,-0.014091356,-0.003470525,-0.009196084,-0.002882606,-0.007802289
2010-03-16,-0.001673607,0.023574507,-0.021259442,-0.014320049,-0.004739369,-0.001855679,0.021506242,0.00437645,0.045328074,0.008010726,-0.014934151,0.003831439,-0.01327851,0.00554018,0.008309339,0.004719216,-0.010921739,-0.007004081,0.007017566,0.011764914,0.006734029,0,-0.007325199,-0.009348366,-0.017147718,0,-0.005336807,0,0.003766483,0.017027318,0.023030225,-0.009551176,-0.01113776,-0.001797068,0.000398612,-0.001498511,0.001147692,-0.00033264,0.004719216,0.001714201,0.002839249,-0.012146011,0.003756178
2010-03-17,0.013311328,0.014160928,0.012272503,0.019048195,0.002372552,0.000722368,0.021053372,-0.00437645,0.067064187,0.018445841,-0.028170896,0.035684572,0.005882094,0.013717639,0.034164455,0.01958112,0.003768551,0.00272577,0.004187061,0.025975425,0.013333534,0.029092922,0.000766583,0.003404291,0.038555275,0.004694873,-0.004267544,0,0.027805313,0.006472545,0.031037054,0.030248099,0.01113776,-0.001441595,0.000320397,-0.001202418,0.000923118,-0.000267193,0.01958112,0.007744259,0.01592632,0.013922845,0.015257456
2010-03-18,-0.001654227,0.00653245,0.038423523,0.018692133,0.009433962,0.002789006,0.006920479,0.00437645,0.049219075,0.012970352,0.01183447,0,0.021015848,0,0.007965173,0.00460618,0.0154177,0.010475616,0.009702037,-0.002853037,0.029365894,0.008920668,0.00722116,0.013534415,-0.003030235,0.029990685,0.004299829,-0.003651761,-0.011029524,0.007712076,0.013490901,0.06663133,-0.003169591,0.001452485,-0.000322816,0.001211501,-0.000930083,0.000269211,0.00460618,0.010953105,0.01302561,0.024417211,0.014129393
2010-03-19,-0.006644576,0.014218294,0.012072466,-0.018692133,0.033471123,0.000706751,0.010291633,0.06753621,0.018692149,0.005141399,-0.01183447,0,0.005766975,0.013532003,-0.00477155,-0.002761198,0.003680094,0.002667038,0.009608811,-0.0028612,0.028528083,0.045146615,0.000717699,0.003327428,0.001516265,0.033522692,0.002098621,0,-0.003703708,-0.006422623,0.006677761,0.001740614,0.014184666,0.000707415,-0.000157016,0.00058994,-0.000452184,0.000131,-0.002761198,-0.000728813,0.008368819,0.008594299,0.007775026
2010-03-22,-0.016807118,0.017936293,-0.00100315,-0.028710106,-0.021802379,-0.00030786,-0.010291633,0.059423397,0.066745652,-0.005141399,-0.011976179,-0.011131889,-0.001736715,-0.002691789,-0.017692824,-0.010189972,-0.002080594,-0.001154089,-0.010989039,-0.007189108,0.00312013,0.005080443,-0.002461671,-0.001676318,0.028381321,0.003291323,0.002104932,0,-0.016838564,0.003858558,-0.028693869,0.003472243,-0.006279487,0.000708554,-0.000157133,0.000590821,-0.000452386,0.000131136,-0.010189972,0.000155986,0.000657719,-0.003134576,0.001723561
2010-03-23,0.010118097,0.021643853,-0.014264025,0.009661911,-0.002322835,-0.001324417,0,-0.015504167,-0.028755992,-0.015584729,-0.012121373,-0.015037871,-0.009303975,0.005376357,-0.011424391,-0.00653908,-0.007879897,-0.004993336,0.005509683,-0.013072079,0.033693842,0.031590258,-0.00565406,-0.006709771,0.017518634,-0.02103012,-0.001033075,0,-0.020973123,0.003843618,0.003418728,0,-0.028755959,-0.000347626,7.71E-05,-0.000289856,0.000221881,-6.43E-05,-0.00653908,-0.000575582,-0.001446182,-0.012009229,-0.005484187
